"id","userid","t","component","action","target","objectid","objecttable","courseid","relateduserid","extra_info","crud","assignment_id"
169728918,93240,1576020600,mod_forum,viewed,course_module,26791,forum,2060,,N;,r,
169552220,93240,1575940647,mod_forum,created,post,946370,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101323"";s:7:""forumid"";s:5:""26792"";s:9:""forumtype"";s:6:""single"";}",c,
169475650,93240,1575919363,mod_forum,viewed,course_module,26792,forum,2060,,N;,r,
169475652,93240,1575919363,mod_forum,viewed,course_module,26792,forum,2060,,N;,r,
169547111,93240,1575939114,mod_forum,viewed,course_module,26792,forum,2060,,N;,r,
169547156,93240,1575939125,mod_forum,viewed,discussion,101323,forum_discussions,2060,,N;,r,
169547322,93240,1575939165,mod_forum,viewed,discussion,101323,forum_discussions,2060,,N;,r,
169551162,93240,1575940301,mod_forum,viewed,discussion,101323,forum_discussions,2060,,N;,r,
169552222,93240,1575940647,mod_forum,viewed,course_module,26792,forum,2060,,N;,r,
169552321,93240,1575940674,mod_forum,viewed,discussion,101323,forum_discussions,2060,,N;,r,
169552369,93240,1575940691,mod_forum,viewed,discussion,101323,forum_discussions,2060,,N;,r,
169729002,93240,1576020616,mod_forum,viewed,course_module,26792,forum,2060,,N;,r,
169729215,93240,1576020665,mod_forum,viewed,discussion,101323,forum_discussions,2060,,N;,r,
164914052,93138,1573600015,core,viewed,course,,,2060,,N;,r,
166243000,93138,1574201768,core,viewed,course,,,2060,,N;,r,
166279129,93138,1574207547,core,viewed,course,,,2060,,N;,r,
166304252,93138,1574211201,core,viewed,course,,,2060,,N;,r,
166304935,93138,1574211335,core,viewed,course,,,2060,,N;,r,
166324537,93138,1574215724,core,viewed,course,,,2060,,N;,r,
166337876,93138,1574220249,core,viewed,course,,,2060,,N;,r,
167581452,93138,1574812950,core,viewed,course,,,2060,,N;,r,
167594161,93138,1574815530,core,viewed,course,,,2060,,N;,r,
167598517,93138,1574816441,core,viewed,course,,,2060,,N;,r,
167617334,93138,1574821074,core,viewed,course,,,2060,,N;,r,
167628561,93138,1574825619,core,viewed,course,,,2060,,N;,r,
168702671,93138,1575418871,core,viewed,course,,,2060,,N;,r,
168733032,93138,1575425074,core,viewed,course,,,2060,,N;,r,
168733215,93138,1575425130,core,viewed,course,,,2060,,N;,r,
168748656,93138,1575436151,core,viewed,course,,,2060,,N;,r,
169461081,93138,1575914756,core,viewed,course,,,2060,,N;,r,
169759246,93138,1576026677,core,viewed,course,,,2060,,N;,r,
169764494,93138,1576027754,core,viewed,course,,,2060,,N;,r,
169777516,93138,1576031087,core,viewed,course,,,2060,,N;,r,
169778230,93138,1576031320,core,viewed,course,,,2060,,N;,r,
169780041,93138,1576031907,core,viewed,course,,,2060,,N;,r,
169788404,93138,1576034706,core,viewed,course,,,2060,,N;,r,
166279382,93138,1574207584,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169778268,93138,1576031333,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169780177,93138,1576031941,mod_quiz,started,attempt,2439171,quiz_attempts,2060,93138,N;,c,12838
169780134,93138,1576031932,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169783147,93138,1576032795,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169783092,93138,1576032782,mod_quiz,submitted,attempt,2439171,quiz_attempts,2060,93138,"a:2:{s:11:""submitterid"";s:5:""93138"";s:6:""quizid"";s:5:""12838"";}",u,12838
164914117,93138,1573600023,mod_page,viewed,course_module,15835,page,2060,,N;,r,
166243068,93138,1574201781,mod_page,viewed,course_module,15835,page,2060,,N;,r,
166247798,93138,1574202595,mod_page,viewed,course_module,15835,page,2060,,N;,r,
166247937,93138,1574202612,mod_page,viewed,course_module,15835,page,2060,,N;,r,
166305079,93138,1574211361,mod_quiz,started,attempt,2381568,quiz_attempts,2060,93138,N;,c,12841
166305023,93138,1574211350,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166324583,93138,1574215735,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166325902,93138,1574216064,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166337893,93138,1574220261,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166325505,93138,1574215979,mod_quiz,submitted,attempt,2381568,quiz_attempts,2060,93138,"a:2:{s:11:""submitterid"";s:5:""93138"";s:6:""quizid"";s:5:""12841"";}",u,12841
167581561,93138,1574812975,mod_page,viewed,course_module,15836,page,2060,,N;,r,
167594228,93138,1574815543,mod_page,viewed,course_module,15836,page,2060,,N;,r,
167599192,93138,1574816601,mod_quiz,started,attempt,2401338,quiz_attempts,2060,93138,N;,c,12842
167598586,93138,1574816463,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167617366,93138,1574821081,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167618962,93138,1574821496,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167628581,93138,1574825636,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167628649,93138,1574825729,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167618924,93138,1574821486,mod_quiz,submitted,attempt,2401338,quiz_attempts,2060,93138,"a:2:{s:11:""submitterid"";s:5:""93138"";s:6:""quizid"";s:5:""12842"";}",u,12842
168733275,93138,1575425146,mod_quiz,started,attempt,2419640,quiz_attempts,2060,93138,N;,c,12843
168702845,93138,1575418917,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168733246,93138,1575425139,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168748662,93138,1575436168,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168741770,93138,1575427974,mod_quiz,submitted,attempt,2419640,quiz_attempts,2060,93138,"a:2:{s:11:""submitterid"";s:5:""93138"";s:6:""quizid"";s:5:""12843"";}",u,12843
169759554,93138,1576026749,mod_page,viewed,course_module,15839,page,2060,,N;,r,
169765022,93138,1576027862,mod_quiz,started,attempt,2438717,quiz_attempts,2060,93138,N;,c,12844
169764897,93138,1576027837,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169777536,93138,1576031096,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169788410,93138,1576034711,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169779272,93138,1576031667,mod_quiz,submitted,attempt,2438717,quiz_attempts,2060,93138,"a:2:{s:11:""submitterid"";s:5:""93138"";s:6:""quizid"";s:5:""12844"";}",u,12844
164960073,93078,1573606205,core,viewed,course,,,2060,,N;,r,
166208064,93078,1574192438,core,viewed,course,,,2060,,N;,r,
166259777,93078,1574204377,core,viewed,course,,,2060,,N;,r,
166295877,93078,1574209561,core,viewed,course,,,2060,,N;,r,
166296049,93078,1574209596,core,viewed,course,,,2060,,N;,r,
166296079,93078,1574209603,core,viewed,course,,,2060,,N;,r,
166315045,93078,1574213465,core,viewed,course,,,2060,,N;,r,
166316327,93078,1574213730,core,viewed,course,,,2060,,N;,r,
166337807,93078,1574220186,core,viewed,course,,,2060,,N;,r,
166344456,93078,1574221914,core,viewed,course,,,2060,,N;,r,
166578958,93078,1574297236,core,viewed,course,,,2060,,N;,r,
167524178,93078,1574804399,core,viewed,course,,,2060,,N;,r,
167524909,93078,1574804582,core,viewed,course,,,2060,,N;,r,
167577642,93078,1574812229,core,viewed,course,,,2060,,N;,r,
167603450,93078,1574817622,core,viewed,course,,,2060,,N;,r,
167611607,93078,1574819606,core,viewed,course,,,2060,,N;,r,
167613099,93078,1574819945,core,viewed,course,,,2060,,N;,r,
167628438,93078,1574825499,core,viewed,course,,,2060,,N;,r,
167628453,93078,1574825525,core,viewed,course,,,2060,,N;,r,
167628473,93078,1574825542,core,viewed,course,,,2060,,N;,r,
167630589,93078,1574828563,core,viewed,course,,,2060,,N;,r,
168733264,93078,1575425143,core,viewed,course,,,2060,,N;,r,
168733313,93078,1575425160,core,viewed,course,,,2060,,N;,r,
168741179,93078,1575427762,core,viewed,course,,,2060,,N;,r,
168746632,93078,1575432089,core,viewed,course,,,2060,,N;,r,
169771132,93078,1576029326,core,viewed,course,,,2060,,N;,r,
169771615,93078,1576029463,core,viewed,course,,,2060,,N;,r,
169771629,93078,1576029467,core,viewed,course,,,2060,,N;,r,
169781302,93078,1576032249,core,viewed,course,,,2060,,N;,r,
169783270,93078,1576032838,core,viewed,course,,,2060,,N;,r,
169783346,93078,1576032869,core,viewed,course,,,2060,,N;,r,
169783663,93078,1576032929,core,viewed,course,,,2060,,N;,r,
169783742,93078,1576032949,core,viewed,course,,,2060,,N;,r,
169783827,93078,1576032975,core,viewed,course,,,2060,,N;,r,
169784626,93078,1576033159,core,viewed,course,,,2060,,N;,r,
169788240,93078,1576034572,core,viewed,course,,,2060,,N;,r,
166208104,93078,1574192451,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166208130,93078,1574192458,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166208158,93078,1574192464,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166296114,93078,1574209612,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167525033,93078,1574804615,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167603680,93078,1574817673,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167603681,93078,1574817673,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168733344,93078,1575425169,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169771671,93078,1576029478,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169781371,93078,1576032275,mod_quiz,started,attempt,2439204,quiz_attempts,2060,93078,N;,c,12838
169781361,93078,1576032271,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169783263,93078,1576032833,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169783391,93078,1576032882,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169783647,93078,1576032921,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169783791,93078,1576032963,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169783259,93078,1576032830,mod_quiz,submitted,attempt,2439204,quiz_attempts,2060,93078,"a:2:{s:11:""submitterid"";s:5:""93078"";s:6:""quizid"";s:5:""12838"";}",u,12838
166259832,93078,1574204384,mod_page,viewed,course_module,15835,page,2060,,N;,r,
166297138,93078,1574209770,mod_quiz,started,attempt,2381399,quiz_attempts,2060,93078,N;,c,12841
166296012,93078,1574209586,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166297116,93078,1574209766,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166315112,93078,1574213478,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166316309,93078,1574213724,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166337819,93078,1574220193,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166344479,93078,1574221945,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
167524240,93078,1574804412,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
167611802,93078,1574819644,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166316265,93078,1574213714,mod_quiz,submitted,attempt,2381399,quiz_attempts,2060,93078,"a:2:{s:11:""submitterid"";s:5:""93078"";s:6:""quizid"";s:5:""12841"";}",u,12841
167577686,93078,1574812238,mod_page,viewed,course_module,15836,page,2060,,N;,r,
167578825,93078,1574812453,mod_page,viewed,course_module,15836,page,2060,,N;,r,
167604122,93078,1574817777,mod_quiz,started,attempt,2401463,quiz_attempts,2060,93078,N;,c,12842
167603770,93078,1574817693,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167611584,93078,1574819598,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167628447,93078,1574825516,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167628486,93078,1574825556,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167628522,93078,1574825587,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167630590,93078,1574828572,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167611515,93078,1574819571,mod_quiz,submitted,attempt,2401463,quiz_attempts,2060,93078,"a:2:{s:11:""submitterid"";s:5:""93078"";s:6:""quizid"";s:5:""12842"";}",u,12842
168733428,93078,1575425193,mod_quiz,started,attempt,2419644,quiz_attempts,2060,93078,N;,c,12843
168733406,93078,1575425188,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168741154,93078,1575427754,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168746636,93078,1575432101,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168741075,93078,1575427727,mod_quiz,submitted,attempt,2419644,quiz_attempts,2060,93078,"a:2:{s:11:""submitterid"";s:5:""93078"";s:6:""quizid"";s:5:""12843"";}",u,12843
169771311,93078,1576029374,mod_quiz,started,attempt,2438911,quiz_attempts,2060,93078,N;,c,12844
169771176,93078,1576029336,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169781293,93078,1576032246,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169784913,93078,1576033170,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169788256,93078,1576034588,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169788370,93078,1576034679,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
169781157,93078,1576032206,mod_quiz,submitted,attempt,2438911,quiz_attempts,2060,93078,"a:2:{s:11:""submitterid"";s:5:""93078"";s:6:""quizid"";s:5:""12844"";}",u,12844
164902453,123105,1573598092,core,viewed,course,,,2060,,N;,r,
164902574,123105,1573598113,core,viewed,course,,,2060,,N;,r,
165495021,123105,1573775640,core,viewed,course,,,2060,,N;,r,
166370671,123105,1574249370,core,viewed,course,,,2060,,N;,r,
166370760,123105,1574249408,core,viewed,course,,,2060,,N;,r,
166387741,123105,1574255039,core,viewed,course,,,2060,,N;,r,
166739085,123105,1574372730,core,viewed,course,,,2060,,N;,r,
166927542,123105,1574457238,core,viewed,course,,,2060,,N;,r,
166927566,123105,1574457249,core,viewed,course,,,2060,,N;,r,
167839713,123105,1574895873,core,viewed,course,,,2060,,N;,r,
167839888,123105,1574895906,core,viewed,course,,,2060,,N;,r,
168057425,123105,1574985920,core,viewed,course,,,2060,,N;,r,
168057711,123105,1574986009,core,viewed,course,,,2060,,N;,r,
168576488,123105,1575384861,core,viewed,course,,,2060,,N;,r,
168576527,123105,1575384879,core,viewed,course,,,2060,,N;,r,
168576581,123105,1575384899,core,viewed,course,,,2060,,N;,r,
168576599,123105,1575384907,core,viewed,course,,,2060,,N;,r,
168578246,123105,1575385702,core,viewed,course,,,2060,,N;,r,
168578259,123105,1575385708,core,viewed,course,,,2060,,N;,r,
168578289,123105,1575385724,core,viewed,course,,,2060,,N;,r,
168578311,123105,1575385739,core,viewed,course,,,2060,,N;,r,
168578520,123105,1575385837,core,viewed,course,,,2060,,N;,r,
168578530,123105,1575385844,core,viewed,course,,,2060,,N;,r,
168578545,123105,1575385853,core,viewed,course,,,2060,,N;,r,
168578558,123105,1575385859,core,viewed,course,,,2060,,N;,r,
168578564,123105,1575385865,core,viewed,course,,,2060,,N;,r,
168759010,123105,1575457111,core,viewed,course,,,2060,,N;,r,
168759096,123105,1575457157,core,viewed,course,,,2060,,N;,r,
168759105,123105,1575457161,core,viewed,course,,,2060,,N;,r,
168759113,123105,1575457167,core,viewed,course,,,2060,,N;,r,
164902595,123105,1573598117,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168578581,123105,1575385871,mod_quiz,started,attempt,2416601,quiz_attempts,2060,123105,N;,c,12838
164902555,123105,1573598110,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
168576508,123105,1575384871,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
168578575,123105,1575385868,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
168579993,123105,1575386560,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
168579875,123105,1575386509,mod_quiz,submitted,attempt,2416601,quiz_attempts,2060,123105,"a:2:{s:11:""submitterid"";s:6:""123105"";s:6:""quizid"";s:5:""12838"";}",u,12838
168578525,123105,1575385841,mod_folder,viewed,course_module,1298,folder,2060,,N;,r,
165495114,123105,1573775660,mod_quiz,started,attempt,2369937,quiz_attempts,2060,123105,N;,c,12841
165495098,123105,1573775657,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166370693,123105,1574249380,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166927574,123105,1574457252,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
168578282,123105,1575385721,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
168578296,123105,1575385727,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
168578536,123105,1575385848,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
168759116,123105,1575457171,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
165501071,123105,1573776965,mod_quiz,submitted,attempt,2369937,quiz_attempts,2060,123105,"a:2:{s:11:""submitterid"";s:6:""123105"";s:6:""quizid"";s:5:""12841"";}",u,12841
166387779,123105,1574255049,mod_quiz,started,attempt,2382732,quiz_attempts,2060,123105,N;,c,12842
166370768,123105,1574249411,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
166387764,123105,1574255046,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
166927555,123105,1574457245,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167839762,123105,1574895881,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
168578550,123105,1575385855,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
168759109,123105,1575457164,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
166391186,123105,1574256017,mod_quiz,submitted,attempt,2382732,quiz_attempts,2060,123105,"a:2:{s:11:""submitterid"";s:6:""123105"";s:6:""quizid"";s:5:""12842"";}",u,12842
168057754,123105,1574986019,mod_quiz,started,attempt,2408348,quiz_attempts,2060,123105,N;,c,12843
167839907,123105,1574895909,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168057740,123105,1574986016,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168060448,123105,1574986844,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168576592,123105,1575384902,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168578560,123105,1575385861,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168759016,123105,1575457116,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168759102,123105,1575457159,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168060432,123105,1574986837,mod_quiz,submitted,attempt,2408348,quiz_attempts,2060,123105,"a:2:{s:11:""submitterid"";s:6:""123105"";s:6:""quizid"";s:5:""12843"";}",u,12843
168576620,123105,1575384913,mod_quiz,started,attempt,2416571,quiz_attempts,2060,123105,N;,c,12844
168576543,123105,1575384884,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
168576611,123105,1575384909,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
168578229,123105,1575385690,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
168578249,123105,1575385705,mod_quiz,viewed,course_module,12844,quiz,2060,,N;,r,12844
168578212,123105,1575385684,mod_quiz,submitted,attempt,2416571,quiz_attempts,2060,123105,"a:2:{s:11:""submitterid"";s:6:""123105"";s:6:""quizid"";s:5:""12844"";}",u,12844
166255414,122415,1574203847,core,viewed,course,,,2060,,N;,r,
166255555,122415,1574203872,core,viewed,course,,,2060,,N;,r,
166302292,122415,1574210771,core,viewed,course,,,2060,,N;,r,
166304943,122415,1574211337,core,viewed,course,,,2060,,N;,r,
167599041,122415,1574816560,core,viewed,course,,,2060,,N;,r,
167600776,122415,1574816972,core,viewed,course,,,2060,,N;,r,
167601113,122415,1574817052,core,viewed,course,,,2060,,N;,r,
167618691,122415,1574821413,core,viewed,course,,,2060,,N;,r,
166255586,122415,1574203880,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166302370,122415,1574210785,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166305063,122415,1574211359,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
167601328,122415,1574817098,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166255493,122415,1574203859,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
166255894,122415,1574203924,mod_quiz,started,attempt,2380734,quiz_attempts,2060,122415,N;,c,12841
166255841,122415,1574203919,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166301799,122415,1574210684,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166315105,122415,1574213475,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166315546,122415,1574213546,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
167166378,122415,1574644366,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166315509,122415,1574213540,mod_quiz,submitted,attempt,2380734,quiz_attempts,2060,122415,"a:2:{s:11:""submitterid"";s:6:""122415"";s:6:""quizid"";s:5:""12841"";}",u,12841
166315020,122415,1574213460,mod_forum,viewed,course_module,26778,forum,2060,,N;,r,
167599121,122415,1574816581,mod_folder,viewed,course_module,1299,folder,2060,,N;,r,
167600946,122415,1574817016,mod_folder,viewed,course_module,1299,folder,2060,,N;,r,
167601245,122415,1574817079,mod_folder,viewed,course_module,1299,folder,2060,,N;,r,
167620256,122415,1574821896,mod_forum,viewed,course_module,26781,forum,2060,,N;,r,
167620272,122415,1574821901,mod_forum,viewed,discussion,101963,forum_discussions,2060,,N;,r,
167599454,122415,1574816657,mod_quiz,started,attempt,2401342,quiz_attempts,2060,122415,N;,c,12842
167166355,122415,1574644350,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167599433,122415,1574816653,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167601930,122415,1574817240,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167616972,122415,1574820974,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167617251,122415,1574821053,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
168522422,122415,1575338550,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
167617230,122415,1574821048,mod_quiz,submitted,attempt,2401342,quiz_attempts,2060,122415,"a:2:{s:11:""submitterid"";s:6:""122415"";s:6:""quizid"";s:5:""12842"";}",u,12842
167599145,122415,1574816588,mod_page,viewed,course_module,15837,page,2060,,N;,r,
167599261,122415,1574816616,mod_page,viewed,course_module,15837,page,2060,,N;,r,
167599405,122415,1574816649,mod_page,viewed,course_module,15837,page,2060,,N;,r,
167601154,122415,1574817061,mod_page,viewed,course_module,15837,page,2060,,N;,r,
167617322,122415,1574821072,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168522363,122415,1575338526,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
166153504,92988,1574179498,core,viewed,course,,,2060,,N;,r,
166167788,92988,1574183300,core,viewed,course,,,2060,,N;,r,
166169580,92988,1574183732,core,viewed,course,,,2060,,N;,r,
166192237,92988,1574188518,core,viewed,course,,,2060,,N;,r,
166194715,92988,1574189123,core,viewed,course,,,2060,,N;,r,
166203508,92988,1574191238,core,viewed,course,,,2060,,N;,r,
166723237,92988,1574366839,core,viewed,course,,,2060,,N;,r,
166723305,92988,1574366861,core,viewed,course,,,2060,,N;,r,
168421591,92988,1575308423,core,viewed,course,,,2060,,N;,r,
168673649,92988,1575412979,core,viewed,course,,,2060,,N;,r,
168674647,92988,1575413138,core,viewed,course,,,2060,,N;,r,
168682057,92988,1575414379,core,viewed,course,,,2060,,N;,r,
168683899,92988,1575414727,core,viewed,course,,,2060,,N;,r,
168685280,92988,1575415024,core,viewed,course,,,2060,,N;,r,
169138683,92988,1575613049,core,viewed,course,,,2060,,N;,r,
169138690,92988,1575613111,core,viewed,course,,,2060,,N;,r,
169413290,92988,1575896232,core,viewed,course,,,2060,,N;,r,
169413388,92988,1575896279,core,viewed,course,,,2060,,N;,r,
169415595,92988,1575897070,core,viewed,course,,,2060,,N;,r,
169415676,92988,1575897105,core,viewed,course,,,2060,,N;,r,
169420064,92988,1575898310,core,viewed,course,,,2060,,N;,r,
169420362,92988,1575898459,core,viewed,course,,,2060,,N;,r,
169426688,92988,1575900931,core,viewed,course,,,2060,,N;,r,
166153521,92988,1574179502,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166153589,92988,1574179521,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166192289,92988,1574188532,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
166723342,92988,1574366875,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
168421649,92988,1575308427,mod_resource,viewed,course_module,5846,resource,2060,,N;,r,
169413326,92988,1575896252,mod_quiz,started,attempt,2431428,quiz_attempts,2060,92988,N;,c,12838
169413298,92988,1575896238,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169420172,92988,1575898352,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169426728,92988,1575900955,mod_quiz,viewed,course_module,12838,quiz,2060,,N;,r,12838
169428939,92988,1575901852,mod_quiz,submitted,attempt,2431428,quiz_attempts,2060,92988,"a:2:{s:11:""submitterid"";s:5:""92988"";s:6:""quizid"";s:5:""12838"";}",u,12838
166167916,92988,1574183336,mod_quiz,started,attempt,2379297,quiz_attempts,2060,92988,N;,c,12841
166167868,92988,1574183329,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166192980,92988,1574188677,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166194742,92988,1574189130,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166203550,92988,1574191252,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166723274,92988,1574366851,mod_quiz,viewed,course_module,12841,quiz,2060,,N;,r,12841
166203914,92988,1574191328,mod_quiz,submitted,attempt,2379297,quiz_attempts,2060,92988,"a:2:{s:11:""submitterid"";s:5:""92988"";s:6:""quizid"";s:5:""12841"";}",u,12841
166727420,92988,1574368404,mod_quiz,started,attempt,2388007,quiz_attempts,2060,92988,N;,c,12842
166727394,92988,1574368394,mod_quiz,viewed,course_module,12842,quiz,2060,,N;,r,12842
166730593,92988,1574369641,mod_quiz,submitted,attempt,2388007,quiz_attempts,2060,92988,"a:2:{s:11:""submitterid"";s:5:""92988"";s:6:""quizid"";s:5:""12842"";}",u,12842
168683932,92988,1575414732,mod_page,viewed,course_module,15838,page,2060,,N;,r,
168673932,92988,1575413021,mod_quiz,started,attempt,2418322,quiz_attempts,2060,92988,N;,c,12843
168673849,92988,1575413009,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168673853,92988,1575413009,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168682236,92988,1575414409,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
168685491,92988,1575415071,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
169138684,92988,1575613056,mod_quiz,viewed,course_module,12843,quiz,2060,,N;,r,12843
